"","Symbol","Price/Book Ratio","CurrentRatio","P.E.Ratio","Ask","BookPrice","Name","Market.Capitalization","Earnings.Share","Shares.Outstanding","date","cash","netReceivables","totalCurrentAssets","longTermInvestments","propertyPlantEquipment","goodWill","intangibleAssets","otherAssets","deferredLongTermAssetCharges","totalAssets","otherCurrentLiab","otherLiab","minorityInterest","totalCurrentLiabilities","totalLiab","commonStock","retainedEarnings","treasuryStock","capitalSurplus","otherStockholderEquity","totalStockholderEquity","netTangibleAssets","otherCurrentAssets","accountsPayable","deferredLongTermLiab","shortLongTermDebt","shortTermInvestments","inventory","longTermDebt","X.ticker."
"4990","JEQ",0.810886768960833,0.201583748581695,6.1944237,8.29,10.1370505276504,"Aberdeen Japan Equity Fund, Inc",110217872,1.327,13408500,"2021-04-30",575652,2478012,3053664,148017342,NA,NA,NA,NA,NA,151071006,NA,NA,NA,15148364,15148364,134085,35458061,NA,100330496,NA,135922642,135922642,NA,1075007,NA,NA,NA,NA,NA,"JEQ"
"4991","JFR",1.00228170769687,0.594506313088207,6.5530305,10.39,10.3563695459297,"Nuveen Floating Rate Income Fun",590814016,1.584,56918500,"2021-07-31",787135,38742321,39529456,955885404,NA,NA,NA,331333,NA,995746193,3281018,99311385,NA,66491230,406277173,569185,-118513226,NA,707413061,NA,589469020,589469020,NA,61631128,NA,NA,NA,NA,240474558,"JFR"
"4992","JHG",10.9264279004428,2.97489972829603,11.046452,42.51,3.8740934420217,"Janus Henderson Group plc",7155717632,3.832,169046000,"2021-09-30",944600000,540200000,2299300000,NA,63700000,1370800000,2620900000,348500000,NA,6703200000,200100000,686300000,160700000,772900000,1895900000,255900000,1070300000,-4.35e+08,3755400000,-376900000,4646600000,654900000,1.24e+08,221800000,NA,NA,690500000,NA,311100000,"JHG"
"4993","JHI",1.01009439429459,0.0870681474530842,6.388795,18.87,18.6269724316066,"John Hancock Investors Trust",164041968,2.945,8718680,"2021-10-31",2194,4716049,7732555,107765930,NA,NA,NA,135849967,NA,251348452,NA,135463,NA,88810377,88945840,170270890,-7868278,NA,NA,NA,162402612,162402612,3014312,1850000,NA,NA,NA,NA,NA,"JHI"
"4994","JHS",0.927768490558248,0.16849533736435,17.771084,14.76,15.8983621829547,"John Hancock Income Securities ",171787344,0.83,11646600,"2021-10-31",519323,2251279,17581602,168912404,NA,NA,NA,103160097,NA,289654103,NA,147499,NA,104344739,104492238,175067709,10094156,NA,NA,NA,185161865,185161865,14811000,12980441,NA,NA,NA,NA,NA,"JHS"
"4995","JHX",17.6536688234047,1.45299983652117,38.178673,37.51,2.1193951008248,"James Hardie Industries plc",16654471168,0.98,445127008,"2021-09-30",132800000,340200000,888800000,NA,1.448e+09,207500000,170800000,1238100000,1179900000,3953200000,159300000,1097100000,NA,611700000,2631500000,2.32e+08,882900000,-25200000,2.32e+08,-25200000,1321700000,943400000,140200000,355500000,NA,NA,NA,239200000,855700000,"JHX"
"4996","JILL",-0.911936699400547,0.861837339929754,NA,17.6,-19.1570309660664,"J. Jill, Inc.",174490880,-5.153,9988030,"2021-10-30",17473000,8073000,126123000,NA,197433000,59697000,82777000,140000,NA,466170000,NA,15548000,NA,146342000,515037000,1e+05,-258076000,NA,209109000,NA,-48867000,-191341000,NA,54238000,NA,6999000,NA,56902000,201679000,"JILL"
"4997","JKS",0.221693718017191,1.07529651999177,NA,47.57,210.741211351122,"JinkoSolar Holding Company Limi",2228179712,-0.557,47692200,"2021-09-30",6622930000,5893828000,39668151000,355295000,18631691000,NA,877365000,4464308000,255107000,63996810000,8999855000,1550407000,3153113000,36890430000,49915620000,26000,5389912000,-73943000,5612082000,-30773000,10928077000,10050712000,10927671000,5004514000,NA,NA,4.2e+08,15803722000,10782427000,"JKS"
"4998","JLL",13.8025566105919,1.08698976150145,17.415195,264.5,19.0812468792353,"Jones Lang LaSalle Incorporated",13291862016,15.123,50468400,"2021-09-30",535900000,3943700000,7251200000,646600000,1386200000,4212100000,680600000,1270700000,2.78e+08,15447400000,1627900000,1240500000,103900000,6670900000,9487800000,5e+05,4516100000,-694600000,2033700000,-435500000,5855700000,9.63e+08,2378300000,1011300000,NA,NA,NA,NA,890800000,"JLL"
"4999","JMIA",2.0592474723722,1.54221402569519,NA,10.27,4.938697224741,"Jumia Technologies AG",1002686720,-2.003,98592600,"2021-09-30",184947000,17724000,224113000,396686000,18750000,NA,381000,2446000,894000,642376000,55873000,1630000,-451000,145319000,155527000,231754000,-1637880000,156957000,1736469000,156957000,487300000,486919000,NA,70376000,NA,NA,3005000,9930000,NA,"JMIA"
"5000","JMM",0.945769058194397,0.155660217509877,11.078593,7.44,7.82484879548949,"Nuveen Multi-Market Income Fund",70026120,0.668,9462350,"2021-06-30",1596,783163,4193761,73548618,NA,NA,NA,24419460,NA,102161839,284546,NA,NA,26941765,28120381,94624,-8401131,NA,82347965,NA,74041458,74041458,3409002,4075390,NA,NA,NA,NA,1178616,"JMM"
"5001","JNJ",-34.1394233904995,1.34397791791028,25.337019,169.32,-4.96581314373166,"Johnson & Johnson",446304681984,6.691,2632600064,"2021-10-03",1.7604e+10,1.4911e+10,5.9889e+10,2.452e+09,1.8478e+10,3.5569e+10,4.7776e+10,1.5064e+10,1.0646e+10,1.79228e+11,2.161e+09,3.4265e+10,NA,4.4561e+10,1.08956e+11,3.12e+09,1.21092e+11,-5.394e+10,NA,-1.5415e+10,7.0272e+10,-1.3073e+10,5.1e+08,8.961e+09,NA,NA,1.3397e+10,1.0387e+10,3.013e+10,"JNJ"
"5002","JNPR",33.7766461207412,1.67140503935086,77.23334,34.79,1.02896543227225,"Juniper Networks, Inc.",11301665792,0.45,325180992,"2021-09-30",1010700000,774300000,2739600000,810200000,889500000,3754100000,295100000,232900000,NA,8721400000,8.85e+08,851600000,NA,1639100000,4337600000,NA,-2.697e+09,4.4e+07,7036800000,4.4e+07,4383800000,334600000,46900000,269700000,NA,NA,331600000,223200000,1.692e+09,"JNPR"
"5003","JOBY",2.91669093519071,181.835328159937,NA,6.24,2.12946802903906,"Joby Aviation, Inc.",3750785792,-0.385,603894016,"2021-09-30",1016496000,2419000,1382494000,20177000,43977000,4880000,13818000,66623000,NA,1531969000,362000,218204000,NA,7603000,227298000,60000,-481655000,148000,1786118000,148000,1304671000,1285973000,7541000,3558000,NA,259000,345991000,NA,750000,"JOBY"
"5004","JOE",5.26719695286462,3.88161041989106,49.105114,52.4,9.8448944932705,"St. Joe Company (The)",3053351936,1.056,58882500,"2021-09-30",27260000,52175000,193114000,51141000,33085000,NA,NA,859210000,NA,1136550000,NA,113489000,18926000,49751000,537932000,296873000,283699000,-880000,NA,-880000,579692000,579692000,NA,36957000,NA,NA,102986000,2639000,373594000,"JOE"
"5005","JOF",0.762574616240422,1.37108215887642,6.779375,8.04,10.5170040834477,"Japan Smaller Capitalization Fu",227237888,1.183,28333900,"2021-08-31",141936,1071160,1295153,297637210,NA,NA,NA,NA,NA,298932363,NA,NA,NA,944621,944621,2833389,9099136,NA,286055217,NA,297987742,297987742,NA,537877,NA,NA,NA,NA,NA,"JOF"
"5006","JP",0.0277021230026423,2.90856367275759,NA,0.899,32.4523855386875,"Jupai Holdings Limited",29869454,-0.122,33225200,"2021-09-30",603422000,88278000,722176000,326240000,47603000,NA,31556000,244919000,4161000,1372494000,202486000,1544000,NA,248293000,262701000,1109793000,NA,NA,NA,NA,1109793000,1078237000,29659000,NA,NA,NA,817000,NA,NA,"JP"
"5007","JPC",0.990284277112966,0.331040084262914,5.740199,9.83,9.90624671385238,"Nuveen Preferred & Income Oppor",1018719488,1.709,103845000,"2021-07-31",1753749,18070485,45096582,1608746983,NA,NA,NA,593558,NA,1654437123,5476574,NA,NA,136226953,625722933,1038448,-9504058,NA,1037179800,NA,1028714190,1028714190,25272348,7433883,189337,NA,NA,NA,489495980,"JPC"
"5008","JPM",2.44128330686119,0.581310968998927,10.659118,168.9,69.0251678292741,"JP Morgan Chase & Co.",497992499200,15.809,2955269888,"2021-09-30",7.38569e+11,NA,1.828366e+12,5.95889e+11,4.5296e+10,5.0313e+10,6.253e+09,1.231459e+12,NA,3.757576e+12,1.26058e+11,2.305e+09,NA,3.145246e+12,3.467535e+12,4.105e+09,2.65276e+11,-1.02535e+11,8.8357e+10,9.63e+08,2.55203e+11,2.03988e+11,2.91613e+11,2.64569e+12,NA,NA,2.82161e+11,1.22e+08,3.11722e+11,"JPM"
"5009","JPS",0.976468017562596,0.0724014103385027,6.7006927,9.7,9.9089783419295,"Nuveen Preferred & Income Secur",1981226496,1.444,204760992,"2021-07-31",10129844,41187512,85976399,2202328275,NA,NA,NA,978459753,NA,3266764427,10217828,NA,NA,1187496191,1237792192,2047606,158471709,NA,1868452920,NA,2028972235,2028972235,34659043,24683125,199352,NA,NA,NA,50296001,"JPS"
"5010","JQC",0.951579276294524,0.0955804585607701,7.4099097,6.57,6.91482037562819,"Nuveen Credit Strategies Income",892307136,0.888,135608992,"2021-07-31",3790409,57595187,61385596,1360619140,NA,NA,NA,159788871,NA,1581793607,6771546,NA,NA,642240024,644081786,1356093,-232347724,NA,1168703452,NA,937711821,937711821,NA,88761467,NA,142119265,NA,NA,1841762,"JQC"
"5011","JRO",1.00596705623826,0.774072317515561,6.5628333,10.33,10.2686261876807,"Nuveen Floating Rate Income Opp",418786528,1.574,40541200,"2021-07-31",1132926,35625940,36758866,669177923,NA,NA,NA,137471,NA,706074260,2303433,NA,NA,47487638,289771832,405412,-86199345,NA,502096361,NA,416302428,416302428,NA,44293866,NA,NA,NA,NA,242284194,"JRO"
"5012","JRS",1.07152020501198,0.152595308142492,3.3395772,12.47,11.6470038937441,"Nuveen Real Estate Income Fund ",360578400,3.737,28892500,"2021-06-30",NA,1473279,21258577,209845714,NA,NA,NA,249739722,NA,480844013,5360515,NA,NA,139313438,144332953,288925,83767672,NA,252454463,NA,336511060,336511060,19785298,253250,NA,NA,NA,NA,5019515,"JRS"
"5013","JT",0.0468146503183708,1.77682465421766,NA,1.28,26.9146515338929,"Jianpu Technology Inc.",26688564,-2.038,21181400,"2021-06-30",545348000,289895000,1193303000,NA,14434000,10236000,24209000,78127000,NA,1320309000,171726000,20646000,23535000,671593000,692239000,286000,-1192040000,-94774000,1891063000,-6644000,604535000,570090000,309760000,193769000,NA,NA,48300000,NA,NA,"JT"
"5014","JUN",-14412.4767500681,0.966305076950684,NA,9.95,-0.000859498327759197,"Juniper II Corp.",370386240,NA,29900000,"2021-03-31",12110602,NA,12110602,NA,NA,NA,NA,396596,NA,12507198,NA,NA,NA,12532897,12532897,1150,-50699,NA,23850,NA,-25699,-25699,NA,13882,396596,NA,NA,NA,NA,"JUN"
"5015","JWN",34.2667752727273,0.923697725605283,381.6129,23.73,0.690464717403588,"Nordstrom, Inc.",3769345280,0.062,159312992,"2021-10-30",2.67e+08,3.16e+08,3.777e+09,NA,5.085e+09,2.49e+08,NA,4.23e+08,NA,9.534e+09,1.063e+09,6.33e+08,NA,4.089e+09,9.175e+09,3.269e+09,-2.852e+09,-5.8e+07,NA,-5.8e+07,3.59e+08,1.1e+08,NA,2.31e+09,NA,NA,NA,2.863e+09,2.851e+09,"JWN"
"5016","JWSM",-16.2173821232169,3.36959726712847,NA,9.77,-0.752664676328502,"Jaws Mustang Acquisition Corp.",1263346944,NA,103500000,"2021-09-30",1212201,NA,1455912,NA,NA,NA,NA,1035109117,NA,1036565029,NA,1114033750,NA,432073,1114465823,2588,-77903382,NA,NA,NA,-77900794,-77900794,NA,NA,NA,NA,NA,NA,NA,"JWSM"
"5017","JXN",0.405260338071007,1.14604579913275,1.555129,44.4,110.184861200287,"Jackson Financial Inc.",4157241600,28.299,93099904,"2021-09-30",2481800000,NA,38005400000,56330500000,NA,NA,14016800000,256019800000,1004600000,364372500000,40400000,319285700000,597900000,33162200000,353516400000,9e+05,2274500000,2055300000,5927500000,2055300000,10258200000,10258200000,34920200000,30813400000,NA,1601700000,NA,NA,1068500000,"JXN"
"5018","K",-4.78010183287729,0.755418572280771,18.150217,66.43,-13.9275272807163,"Kellogg Company",22710263808,3.668,341123008,"2021-10-02",4.4e+08,1.68e+09,3.799e+09,4.78e+08,4.404e+09,5.794e+09,2.441e+09,1.491e+09,NA,1.8407e+10,7.38e+08,1.835e+09,5.25e+08,5.029e+09,1.4398e+10,1.05e+08,8.796e+09,-6.422e+09,1.005e+09,-1.693e+09,3.484e+09,-4.751e+09,2.51e+08,2.526e+09,NA,2.3e+07,NA,1.378e+09,7.031e+09,"K"
"5019","KAHC",-16.6704449611231,1.60850987091975,NA,9.77,-0.732583949275362,"KKR Acquisition Holdings I Corp",1685325056,NA,1.38e+08,"2021-09-30",1584884,NA,3068350,NA,NA,NA,NA,1380678638,NA,1383746988,1524794,1482936000,NA,1907573,1484843573,3450,-101100035,NA,NA,NA,-101096585,-101096585,NA,116038,NA,NA,NA,NA,NA,"KAHC"
"5020","KAI",-40.637056008212,1.89283143477013,33.436447,220,-5.37292853388027,"Kadant Inc",2533639168,6.53,11604100,"2021-10-02",82600000,129785000,376028000,NA,110088000,398907000,205328000,42777000,NA,1133128000,104929000,81416000,1499000,198659000,589742000,146000,530596000,-101548000,112693000,-27089000,541887000,-62348000,28167000,53476000,NA,5574000,NA,135476000,308006000,"KAI"
"5021","KAMN",3.05412535702951,3.95396502938402,398.46844,44.39,14.4820503982018,"Kaman Corporation",1231814272,0.111,27850200,"2021-10-01",121458000,211796000,544975000,NA,211046000,242366000,141055000,82258000,34061000,1221700000,53938000,101158000,NA,137830000,434951000,30414000,746300000,-236481000,246516000,-115322000,786749000,403328000,16021000,38738000,10389000,NA,NA,195700000,188407000,"KAMN"
"5022","KAR",-1.70693889504618,1.27986360503501,NA,16.9,-9.83046370734767,"KAR Auction Services, Inc",2032964224,-0.021,121154000,"2021-09-30",631900000,2.733e+09,3528200000,22500000,901300000,2.207e+09,466700000,44500000,NA,7170200000,47300000,162700000,NA,2756700000,5107100000,1200000,631100000,-28400000,878800000,-28400000,1482700000,-1.191e+09,163300000,1070200000,NA,19100000,NA,NA,1864700000,"KAR"
"5023","KB",0.000468980387517394,0.249458760986205,5.810154,52.81,112243.499786713,"KB Financial Group Inc",20510332928,9.06,389633984,"2021-09-30",8.665432e+12,1.499615e+12,9.7110448e+13,1.05272338e+14,5.27642e+12,NA,3.24487e+12,4.39602464e+14,1.10318e+11,6.5050654e+14,5.142191e+12,1.07141718e+14,6.94862e+11,3.89284576e+14,6.02832926e+14,2.090558e+12,2.5063275e+13,2.883384e+12,1.6941535e+13,4.019572e+12,4.6978752e+13,4.3733882e+13,1.8197685e+13,3.57283273e+14,NA,1.2447514e+13,2.644884e+12,NA,1.05974732e+14,"KB"
"5024","KBH",1.48836709430478,4.96944432806848,9.25536,48.03,32.4852647992172,"KB Home",4229541888,5.224,87477600,"2021-08-31",350141000,281144000,5337705000,39484000,102366000,NA,NA,265386000,194845000,5756347000,97813000,128010000,NA,1074105000,2914614000,100151000,2218217000,-319015000,842380000,-94994000,2841733000,2841733000,13948000,340540000,1765000,180051000,NA,4655875000,1683450000,"KBH"
"5025","KBR",-7.25034249728556,1.19463087248322,NA,47.74,-6.56520691821403,"KBR, Inc.",6677565440,-0.229,140284992,"2021-09-30",5.5e+08,1.472e+09,2.136e+09,5.9e+08,2.85e+08,1.772e+09,6.35e+08,4.14e+08,2.37e+08,5.832e+09,3.99e+08,7.71e+08,1.4e+07,1.788e+09,4.332e+09,NA,1.208e+09,-1.968e+09,2.246e+09,-1.049e+09,1.486e+09,-9.21e+08,1.14e+08,9.64e+08,NA,3.1e+07,NA,NA,1.584e+09,"KBR"
"5026","KCGI",-11.2351734134521,13.5341437474632,NA,9.85,-1.09477615942029,"Kensington Capital Acquisition ",339480000,NA,27600000,"2021-09-30",2294361,NA,2634191,NA,NA,NA,NA,276030820,NA,278665011,NA,308536200,NA,194633,308880833,690,-30216512,NA,NA,NA,-30215822,-30215822,NA,47565,NA,NA,NA,NA,150000,"KCGI"
"5027","KD",0.977580258249641,1.03963332434619,NA,18.3,18.6583145947104,"Kyndryl Holdings, Inc.",4088240640,-10.248,224136000,"2021-09-30",7.35e+08,1.826e+09,3.856e+09,NA,4.646e+09,1.201e+09,4.7e+07,2.313e+09,8.45e+08,1.2063e+10,1.445e+09,1.77e+09,5.1e+07,3.709e+09,6.582e+09,7.045e+09,NA,-1.615e+09,NA,-1.615e+09,5.43e+09,4.182e+09,1.162e+09,7.98e+08,1.354e+09,1.12e+08,NA,NA,2.3e+07,"KD"
"5028","KEN",2.10296840203933,1.41339869281046,4.225333,53.5,25.4829794855519,"Kenon Holdings Ltd.",2887375616,12.683,53879100,"2021-09-30",7.23e+08,5.5e+07,8.65e+08,1.571e+09,1.099e+09,NA,2.08e+08,1.24e+08,3.8e+07,3.867e+09,2.7e+07,1.37e+08,4.29e+08,6.12e+08,1.857e+09,6.02e+08,9.42e+08,3.7e+07,NA,3.7e+07,1.581e+09,1.373e+09,4.8e+07,1.38e+08,NA,4.29e+08,3.9e+07,NA,1.094e+09,"KEN"
"5029","KEP",0.000178959601256855,0.74233052055579,NA,9.22,51638.8952872994,"Korea Electric Power Corporatio",11865151488,-0.7135,1283929984,"2021-09-30",2.086505e+12,6.99725e+12,2.1341733e+13,7.731187e+12,1.63048667e+14,1.0569e+11,9.16737e+11,1.3870313e+13,1.877837e+12,2.07014327e+14,9.326269e+12,4.3326874e+13,1.49214e+12,2.8749637e+13,1.38199034e+14,3.20982e+12,4.8793313e+13,1.3244995e+13,2.075025e+12,1.3244995e+13,6.7323153e+13,6.6300726e+13,8.20716e+11,3.161757e+12,8.2209e+10,1.1456125e+13,2.039113e+12,7.477116e+12,6.2203264e+13,"KEP"
"5030","KEX",1.66059501145015,1.91057542312821,NA,65.01,38.9739814676182,"Kirby Corporation",3890383872,-3.933,60111000,"2021-09-30",54377000,540390000,978591000,NA,3864874000,438748000,62233000,45436000,NA,5389882000,67713000,672653000,2478000,512197000,2543658000,6547000,2335478000,-349866000,851587000,-54663000,2843746000,2342765000,NA,181313000,1559000,NA,NA,308820000,1206193000,"KEX"
"5031","KEY",1.9293634406316,0.0475706940874036,10.32723,26.55,13.7402827963935,"KeyCorp",24682346496,2.567,931057984,"2021-09-30",7.63e+08,NA,7.402e+09,7.0721e+10,6.78e+08,2.673e+09,7.53e+08,1.04808e+11,4.1e+07,1.87035e+11,1.4e+07,7.6e+08,NA,1.556e+11,1.69525e+11,1.257e+09,1.4133e+10,-5.921e+09,6.141e+09,-4.5e+07,1.561e+10,1.2793e+10,3.129e+09,1.51931e+11,NA,NA,1.1e+07,4.5e+07,1.3165e+10,"KEY"
"5032","KEYS",18.3819240084926,2.92895339954163,39.58159,190.26,10.2927197036746,"Keysight Technologies Inc.",34631544832,4.78,183042000,"2021-10-31",2.052e+09,7.65e+08,3.834e+09,1.18e+08,8.77e+08,1.628e+09,2.72e+08,1.052e+09,7.11e+08,7.781e+09,5.47e+08,7.06e+08,NA,1.309e+09,3.997e+09,2e+06,3.43e+09,-1.867e+09,2.219e+09,-4.42e+08,3.784e+09,1.884e+09,2.4e+08,2.87e+08,NA,NA,NA,7.77e+08,1.791e+09,"KEYS"
"5033","KF",0.654692907915095,2.03138546586846,1.4885697,35.69,54.14568742003,"Korea Fund, Inc. (The) New",178695616,23.814,5040950,"2021-06-30",1881646,998925,2991144,271427024,NA,NA,NA,NA,NA,274418168,NA,NA,NA,1472465,1472465,50200,145664776,NA,127230727,NA,272945703,272945703,NA,1057922,NA,NA,NA,NA,NA,"KF"
"5034","KFS",-0.619480530149254,1.33869626179329,NA,5.45,-8.68469626895079,"Kingsway Financial Services, In",129703736,-0.209,24108500,"2021-09-30",18139000,18944000,56331000,57003000,95118000,102342000,109304000,26574000,NA,446672000,17856000,117012000,13516000,42079000,433018000,NA,-395859000,30877000,358206000,31369000,-6776000,-209375000,19091000,NA,NA,NA,157000,NA,271578000,"KFS"
"5035","KFY",5.2297872106501,2.22250021160029,15.134749,74.29,14.1745720786118,"Korn Ferry",4033724416,4.898,54414200,"2021-10-31",725391000,645092000,1549236000,33521000,275680000,624899000,83326000,550826000,68041000,3117488000,235593000,407659000,4366000,697069000,1633599000,574058000,971995000,-66530000,NA,-66530000,1479523000,771298000,74278000,41800000,NA,NA,67421000,NA,395132000,"KFY"
"5036","KGC",1.09789247554506,2.54348671419313,7.1501875,5.72,5.20360592545813,"Kinross Gold Corporation",7160674304,0.799,1253400064,"2021-09-30",586100000,63800000,1962300000,104100000,7620400000,158800000,NA,565600000,5900000,10411200000,235900000,1452200000,68200000,771500000,3.662e+09,4471800000,-8452100000,-24900000,10686200000,-24900000,6.681e+09,6522200000,45300000,91600000,7200000,3e+07,76400000,1156100000,1398700000,"KGC"
"5037","KIM",1.58392621882152,133.908497950056,12.617632,25.5,16.0834509226212,"Kimco Realty Corporation",15703503872,2.019,616428032,"2021-09-30",483471000,235082000,718553000,2558106000,14956987000,NA,NA,356875000,NA,18590521000,5366000,772251000,256898000,5366000,8419313000,6164000,328609000,NA,9579517000,NA,9914290000,9914290000,NA,NA,NA,NA,NA,NA,7516681000,"KIM"
"5038","KIND",-7.79622314475914,3.76932869167619,NA,6.58,-4.12484806284433,"Nextdoor Holdings, Inc.",2539011584,-2.509,78953696,"2021-09-30",66320000,26784000,145089000,NA,73384000,1211000,5298000,4961000,NA,229943000,12167000,NA,NA,38492000,101940000,3000,-451016000,-521000,132371000,-521000,-319163000,-325672000,NA,4360000,4600000,NA,40239000,NA,NA,"KIND"
"5039","KKR",3.04271637778336,1.37444198884539,7.947857,71.95,23.3442723782668,"KKR & Co. Inc.",41553190912,8.937,585009024,"2021-09-30",11973622000,30529288000,47781225000,196372363000,1200778000,580553000,1577305000,18287426000,871848000,265799650000,24873572000,132417946000,40124583000,34764090000,208742097000,5830000,7247400000,-174439000,8735677000,-174439000,15814468000,13656610000,3730686000,3494723000,18243000,NA,NA,NA,41151135000,"KKR"
"5040","KL",2.0517343355223,3.03877808465826,12.302375,40.93,19.9489761339409,"Kirkland Lake Gold Ltd.",10793117696,3.327,263696992,"2021-09-30",822424000,63335000,1093638000,70548000,5957190000,NA,73556000,56830000,41676000,7251762000,106742000,1540746000,NA,359894000,1917721000,3195869000,2125845000,12327000,NA,12327000,5334041000,5260485000,NA,233782000,NA,NA,NA,187883000,NA,"KL"
"5041","KLR",-3.20076055944745,1.71920341394026,NA,9.32,-2.92118091874826,"Kaleyra, Inc.",389734208,-0.919,41682800,"2021-09-30",70303000,87157000,199419000,NA,17203000,110657000,130085000,395000,NA,457759000,14555000,6370000,NA,115995000,338780000,4000,-94507000,-32723000,246205000,-2292000,118979000,-121763000,2068000,74692000,NA,10455000,36447000,NA,216270000,"KLR"
"5042","KMB",-22.4409542363977,0.775144667952604,24.15675,141.9,-6.33172679328283,"Kimberly-Clark Corporation",47844114432,5.882,336716992,"2021-09-30",2.86e+08,2.399e+09,5.626e+09,3.4e+08,7.964e+09,1.796e+09,8.1e+08,1.239e+09,NA,1.7775e+10,4.28e+08,2.227e+09,2.33e+08,7.258e+09,1.7068e+10,4.73e+08,7.883e+09,-8.496e+09,6.14e+08,-3.305e+09,4.74e+08,-2.132e+09,8.43e+08,3.519e+09,NA,3.15e+08,NA,2.098e+09,7.583e+09,"KMB"
"5043","KMI",4.57069909333333,0.461115879828326,23.032162,17.72,3.87002043434297,"Kinder Morgan, Inc.",40107884544,0.768,2267429888,"2021-09-30",1.02e+08,1.431e+09,2.686e+09,7.971e+09,3.5576e+10,2.0033e+10,1.744e+09,1.63e+09,3.03e+08,6.964e+10,1.477e+09,2.146e+09,1.101e+09,5.825e+09,3.7987e+10,2.3e+07,-1.0617e+10,-6.42e+08,4.1788e+10,-6.42e+08,3.0552e+10,8.775e+09,5.69e+08,1.189e+09,1.302e+09,1.63e+08,NA,4.57e+08,3.0016e+10,"KMI"
